session_id,timestamp,source,device,converted
4129,2024-06-19 17:33:00,ad,desktop,0
563,2024-06-03 07:17:00,search,mobile,0
6122,2024-06-28 14:08:00,ad,mobile,0
10088,2024-07-13 16:07:00,ad,mobile,0
6643,2024-06-30 11:44:00,direct,desktop,0
1558,2024-06-07 15:05:00,direct,tablet,0
8008,2024-07-06 17:21:00,ad,mobile,0
6277,2024-06-28 14:34:00,search,mobile,0
6183,2024-06-28 14:09:00,ad,desktop,0
9768,2024-07-12 15:47:00,direct,desktop,0
5042,2024-06-23 11:37:00,search,mobile,0
5063,2024-06-23 09:50:00,email,tablet,0
417,2024-06-02 09:11:00,direct,desktop,0
9202,2024-07-10 15:47:00,ad,mobile,0
4230,2024-06-19 07:38:00,ad,desktop,0
1732,2024-06-08 13:47:00,social,desktop,0
5214,2024-06-24 07:13:00,ad,tablet,0
1596,2024-06-08 15:50:00,ad,desktop,0
9870,2024-07-13 14:20:00,direct,desktop,0
14,2024-06-01 09:46:00,search,mobile,0
6855,2024-06-30 13:43:00,email,desktop,0
5818,2024-06-26 15:20:00,ad,mobile,0
37,2024-06-01 08:20:00,ad,mobile,0
8534,2024-07-07 13:19:00,direct,mobile,0
2829,2024-06-13 10:51:00,search,mobile,1
111,2024-06-01 12:17:00,ad,mobile,0
6211,2024-06-28 09:47:00,ad,mobile,0
4814,2024-06-22 11:56:00,ad,mobile,1
6637,2024-06-30 13:32:00,search,mobile,0
6697,2024-06-30 07:11:00,search,mobile,0
8158,2024-07-06 12:54:00,ad,mobile,0
2886,2024-06-13 14:58:00,ad,tablet,0
2579,2024-06-12 10:24:00,ad,mobile,1
5663,2024-06-26 11:31:00,ad,mobile,0
7290,2024-07-02 11:57:00,search,mobile,0
3822,2024-06-18 11:47:00,social,desktop,0
5114,2024-06-23 14:47:00,ad,mobile,0
3936,2024-06-18 07:47:00,search,mobile,0
4454,2024-06-20 07:44:00,direct,mobile,0
1775,2024-06-08 09:10:00,social,mobile,0
484,2024-06-02 10:00:00,email,mobile,0
7171,2024-07-02 11:28:00,direct,mobile,1
3531,2024-06-17 09:20:00,ad,mobile,0
6451,2024-06-29 13:40:00,direct,mobile,0
4928,2024-06-22 07:35:00,ad,desktop,0
33,2024-06-01 09:36:00,search,mobile,0
3852,2024-06-18 16:16:00,direct,mobile,0
5049,2024-06-23 12:59:00,ad,desktop,0
7391,2024-07-03 14:14:00,direct,mobile,0
9490,2024-07-11 12:33:00,ad,desktop,0
7599,2024-07-04 12:02:00,search,mobile,1
9965,2024-07-13 15:59:00,direct,mobile,0
916,2024-06-05 09:13:00,search,mobile,0
9224,2024-07-10 12:03:00,ad,desktop,0
9040,2024-07-09 08:23:00,search,mobile,1
122,2024-06-01 14:40:00,ad,mobile,0
1350,2024-06-07 14:50:00,search,desktop,0
10392,2024-07-15 10:35:00,ad,mobile,0
4450,2024-06-20 17:56:00,social,tablet,0
1490,2024-06-07 16:31:00,ad,mobile,0
7087,2024-07-01 07:45:00,ad,mobile,0
6147,2024-06-28 10:45:00,email,tablet,0
5634,2024-06-26 11:32:00,direct,desktop,0
9792,2024-07-12 10:49:00,search,desktop,0
3221,2024-06-15 13:45:00,ad,mobile,0
10373,2024-07-15 09:37:00,search,desktop,0
6200,2024-06-28 17:20:00,search,mobile,0
7597,2024-07-04 12:26:00,email,mobile,0
9872,2024-07-13 08:14:00,direct,mobile,0
3095,2024-06-15 09:46:00,direct,mobile,0
9064,2024-07-09 16:24:00,social,desktop,0
9980,2024-07-13 10:28:00,search,tablet,1
3115,2024-06-15 15:07:00,search,mobile,0
5266,2024-06-24 07:46:00,direct,desktop,0
8300,2024-07-07 12:27:00,email,desktop,0
5360,2024-06-25 15:13:00,search,desktop,0
1493,2024-06-07 11:43:00,ad,mobile,1
2494,2024-06-12 10:42:00,ad,mobile,0
3483,2024-06-16 08:28:00,social,desktop,0
676,2024-06-04 09:49:00,ad,desktop,1
4093,2024-06-19 11:00:00,direct,mobile,0
7038,2024-07-01 13:01:00,ad,mobile,0
6893,2024-07-01 11:42:00,search,mobile,0
8937,2024-07-09 07:25:00,search,desktop,0
6720,2024-06-30 17:05:00,ad,mobile,0
10198,2024-07-14 18:00:00,email,desktop,0
2392,2024-06-11 07:15:00,ad,desktop,1
7812,2024-07-05 15:54:00,search,desktop,0
2418,2024-06-11 07:55:00,ad,tablet,0
7795,2024-07-05 15:02:00,direct,desktop,0
1874,2024-06-09 14:40:00,social,mobile,0
289,2024-06-02 09:36:00,social,mobile,0
10018,2024-07-13 10:48:00,search,desktop,1
4038,2024-06-19 11:34:00,ad,desktop,1
7317,2024-07-02 07:18:00,social,tablet,0
9844,2024-07-13 09:37:00,search,mobile,0
1278,2024-06-07 13:22:00,ad,mobile,0
1016,2024-06-05 17:56:00,search,desktop,0
9790,2024-07-12 13:37:00,search,mobile,1
1041,2024-06-05 10:36:00,ad,mobile,0
7809,2024-07-05 14:54:00,social,mobile,0
9642,2024-07-12 17:46:00,email,mobile,0
188,2024-06-01 11:32:00,direct,mobile,0
3815,2024-06-18 12:44:00,search,desktop,1
1636,2024-06-08 14:45:00,ad,mobile,0
581,2024-06-03 14:27:00,ad,mobile,0
6217,2024-06-28 14:53:00,ad,desktop,0
5168,2024-06-24 09:59:00,ad,tablet,0
3924,2024-06-18 13:41:00,search,desktop,0
7989,2024-07-05 12:20:00,ad,desktop,1
797,2024-06-04 13:24:00,ad,mobile,0
6314,2024-06-28 11:28:00,ad,desktop,0
5474,2024-06-25 16:35:00,ad,desktop,0
5084,2024-06-23 14:56:00,search,mobile,0
4347,2024-06-20 12:50:00,ad,mobile,0
10071,2024-07-13 17:32:00,ad,mobile,1
3129,2024-06-15 09:45:00,search,mobile,0
10344,2024-07-15 12:30:00,search,mobile,0
5979,2024-06-27 08:52:00,ad,mobile,0
7828,2024-07-05 13:50:00,ad,desktop,0
7492,2024-07-03 13:04:00,search,mobile,1
4923,2024-06-22 13:06:00,search,mobile,0
3668,2024-06-17 13:49:00,search,mobile,0
3762,2024-06-17 08:42:00,search,mobile,0
7955,2024-07-05 10:04:00,ad,tablet,0
1383,2024-06-07 10:42:00,direct,desktop,0
2841,2024-06-13 15:03:00,search,mobile,1
1903,2024-06-09 17:35:00,ad,tablet,0
3495,2024-06-16 08:48:00,ad,desktop,0
1087,2024-06-05 16:56:00,search,tablet,0
3775,2024-06-17 09:09:00,ad,tablet,0
8985,2024-07-09 11:17:00,direct,mobile,0
5137,2024-06-23 16:14:00,direct,mobile,0
6536,2024-06-29 08:12:00,ad,mobile,1
8859,2024-07-09 12:40:00,ad,mobile,0
8069,2024-07-06 14:57:00,social,mobile,0
9311,2024-07-11 08:01:00,ad,mobile,0
9138,2024-07-10 08:14:00,email,mobile,0
7326,2024-07-02 08:58:00,email,desktop,0
10090,2024-07-13 10:44:00,search,tablet,0
9969,2024-07-13 16:53:00,ad,mobile,0
6510,2024-06-29 17:36:00,ad,mobile,0
1852,2024-06-09 16:39:00,direct,tablet,0
4201,2024-06-19 13:11:00,email,mobile,1
612,2024-06-03 14:08:00,search,desktop,0
765,2024-06-04 09:43:00,ad,desktop,0
2964,2024-06-14 16:10:00,ad,desktop,1
87,2024-06-01 09:46:00,email,desktop,0
5116,2024-06-23 07:33:00,search,desktop,1
9370,2024-07-11 16:18:00,search,mobile,0
219,2024-06-01 07:44:00,search,mobile,0
1472,2024-06-07 17:33:00,ad,desktop,0
7556,2024-07-03 16:18:00,search,mobile,1
7473,2024-07-03 15:01:00,search,desktop,0
9300,2024-07-11 13:03:00,search,mobile,0
8486,2024-07-07 07:11:00,direct,tablet,0
7455,2024-07-03 11:28:00,ad,desktop,0
6702,2024-06-30 12:47:00,social,desktop,0
6246,2024-06-28 17:55:00,social,mobile,0
1815,2024-06-09 15:35:00,ad,mobile,1
1857,2024-06-09 14:01:00,ad,mobile,0
3720,2024-06-17 14:40:00,ad,mobile,1
3754,2024-06-17 17:39:00,direct,desktop,0
5184,2024-06-24 09:36:00,direct,mobile,0
7217,2024-07-02 14:20:00,ad,mobile,0
6719,2024-06-30 07:53:00,search,mobile,0
1371,2024-06-07 09:54:00,ad,mobile,0
2222,2024-06-11 12:57:00,direct,desktop,0
6743,2024-06-30 16:24:00,ad,tablet,0
4083,2024-06-19 14:44:00,ad,desktop,0
2493,2024-06-12 16:35:00,ad,mobile,0
835,2024-06-04 10:12:00,search,tablet,0
7954,2024-07-05 17:34:00,search,mobile,0
7444,2024-07-03 15:46:00,search,mobile,0
3848,2024-06-18 09:09:00,email,mobile,0
4502,2024-06-21 17:36:00,ad,mobile,0
2156,2024-06-10 08:29:00,ad,mobile,0
10282,2024-07-14 09:53:00,ad,mobile,0
3603,2024-06-17 11:26:00,search,mobile,0
1099,2024-06-06 16:27:00,email,mobile,0
9457,2024-07-11 09:48:00,ad,tablet,0
2838,2024-06-13 10:41:00,ad,desktop,0
1670,2024-06-08 12:20:00,ad,mobile,0
3609,2024-06-17 10:10:00,ad,mobile,1
3724,2024-06-17 15:28:00,email,mobile,1
494,2024-06-03 10:09:00,email,mobile,0
729,2024-06-04 12:14:00,ad,mobile,0
424,2024-06-02 16:54:00,ad,desktop,0
9819,2024-07-13 07:34:00,email,mobile,0
3356,2024-06-16 09:11:00,direct,mobile,0
765,2024-06-04 09:43:00,ad,desktop,0
7843,2024-07-05 07:23:00,direct,mobile,1
3399,2024-06-16 09:11:00,search,tablet,0
10071,2024-07-13 17:32:00,ad,mobile,0
124,2024-06-01 11:52:00,ad,mobile,0
9045,2024-07-09 17:31:00,search,mobile,0
249,2024-06-01 09:59:00,ad,desktop,0
5273,2024-06-24 10:55:00,search,desktop,1
2283,2024-06-11 12:11:00,ad,desktop,0
9694,2024-07-12 09:11:00,search,mobile,0
2176,2024-06-10 16:54:00,direct,mobile,0
2368,2024-06-11 09:08:00,direct,mobile,0
5102,2024-06-23 10:07:00,search,desktop,1
6964,2024-07-01 08:16:00,email,mobile,0
2393,2024-06-11 08:29:00,search,mobile,0
9902,2024-07-13 16:36:00,search,tablet,0
2743,2024-06-13 12:26:00,direct,tablet,0
6356,2024-06-28 17:51:00,ad,tablet,0
1052,2024-06-05 17:38:00,social,mobile,0
6743,2024-06-30 16:24:00,ad,tablet,1
7718,2024-07-04 08:26:00,email,desktop,0
7725,2024-07-04 14:12:00,ad,desktop,0
6629,2024-06-30 14:11:00,ad,desktop,1
2178,2024-06-10 15:14:00,ad,mobile,1
9511,2024-07-11 08:09:00,ad,tablet,0
5694,2024-06-26 07:03:00,direct,mobile,0
3552,2024-06-17 07:40:00,search,mobile,1
9799,2024-07-12 15:48:00,email,mobile,0
4278,2024-06-20 17:26:00,search,mobile,0
9009,2024-07-09 11:32:00,search,desktop,0
1576,2024-06-08 08:30:00,ad,desktop,1
1394,2024-06-07 10:36:00,social,mobile,0
2389,2024-06-11 17:38:00,direct,mobile,0
5681,2024-06-26 14:51:00,search,desktop,0
5913,2024-06-27 12:38:00,direct,desktop,0
1941,2024-06-09 11:16:00,ad,mobile,0
7355,2024-07-02 13:43:00,email,tablet,0
8055,2024-07-06 13:43:00,ad,tablet,0
3923,2024-06-18 14:05:00,email,desktop,0
9800,2024-07-12 16:08:00,search,mobile,0
7817,2024-07-05 11:03:00,ad,mobile,0
2030,2024-06-10 09:26:00,search,desktop,0
9006,2024-07-09 12:51:00,ad,desktop,0
7094,2024-07-01 13:01:00,email,tablet,0
8499,2024-07-07 15:18:00,direct,desktop,0
3561,2024-06-17 12:43:00,search,mobile,0
10471,2024-07-15 09:40:00,direct,mobile,0
2857,2024-06-13 17:47:00,search,mobile,1
10114,2024-07-14 12:28:00,ad,tablet,0
6695,2024-06-30 09:29:00,ad,mobile,0
2658,2024-06-12 13:00:00,ad,mobile,0
5689,2024-06-26 17:22:00,ad,desktop,0
3171,2024-06-15 15:17:00,ad,mobile,0
9581,2024-07-12 10:20:00,ad,desktop,0
1046,2024-06-05 07:40:00,direct,mobile,0
928,2024-06-05 15:29:00,direct,mobile,0
5223,2024-06-24 08:18:00,ad,mobile,0
8212,2024-07-06 15:38:00,search,desktop,1
9688,2024-07-12 12:42:00,search,mobile,0
2571,2024-06-12 11:17:00,ad,desktop,0
6927,2024-07-01 13:41:00,search,mobile,0
1903,2024-06-09 17:35:00,ad,tablet,0
1831,2024-06-09 14:03:00,email,desktop,0
430,2024-06-02 13:55:00,ad,mobile,0
8858,2024-07-09 08:06:00,search,desktop,1
3402,2024-06-16 15:07:00,direct,mobile,0
7005,2024-07-01 08:53:00,email,tablet,1
9816,2024-07-13 14:27:00,ad,desktop,0
5428,2024-06-25 11:21:00,search,desktop,0
5992,2024-06-27 11:17:00,email,mobile,0
2466,2024-06-11 15:26:00,direct,tablet,1
6341,2024-06-28 14:51:00,search,mobile,0
926,2024-06-05 11:00:00,ad,mobile,1
8004,2024-07-05 13:04:00,direct,desktop,0
8145,2024-07-06 17:37:00,search,mobile,0
7438,2024-07-03 14:30:00,ad,desktop,0
1693,2024-06-08 10:39:00,email,mobile,0
8956,2024-07-09 15:21:00,search,mobile,0
6115,2024-06-28 17:42:00,search,tablet,0
4858,2024-06-22 10:23:00,ad,mobile,1
2232,2024-06-11 10:54:00,search,desktop,0
9644,2024-07-12 17:56:00,ad,tablet,0
7779,2024-07-04 17:26:00,email,mobile,1
8767,2024-07-08 16:09:00,search,desktop,0
3145,2024-06-15 16:03:00,ad,mobile,0
1526,2024-06-07 08:22:00,social,mobile,0
382,2024-06-02 09:59:00,direct,desktop,0
4214,2024-06-19 10:20:00,search,mobile,0
10386,2024-07-15 13:21:00,email,mobile,0
5696,2024-06-26 14:22:00,email,desktop,0
9903,2024-07-13 11:11:00,ad,mobile,0
2226,2024-06-11 17:06:00,ad,mobile,0
3713,2024-06-17 16:11:00,email,mobile,0
6910,2024-07-01 10:33:00,ad,mobile,0
1866,2024-06-09 16:45:00,ad,mobile,0
7814,2024-07-05 16:45:00,ad,desktop,0
9629,2024-07-12 07:52:00,ad,mobile,0
5682,2024-06-26 11:24:00,ad,mobile,1
3376,2024-06-16 14:20:00,ad,desktop,0
6189,2024-06-28 15:56:00,direct,mobile,0
3120,2024-06-15 10:20:00,ad,mobile,0
9184,2024-07-10 11:56:00,ad,desktop,1
2675,2024-06-12 17:02:00,search,desktop,0
9228,2024-07-10 07:34:00,direct,mobile,0
5167,2024-06-24 14:49:00,ad,mobile,0
6710,2024-06-30 15:08:00,ad,tablet,0
5211,2024-06-24 10:27:00,ad,tablet,0
2230,2024-06-11 14:29:00,email,desktop,0
1708,2024-06-08 14:12:00,direct,desktop,0
6228,2024-06-28 13:39:00,ad,desktop,0
9526,2024-07-12 08:17:00,direct,mobile,0
6324,2024-06-28 15:30:00,social,mobile,0
3576,2024-06-17 13:10:00,direct,tablet,1
37,2024-06-01 08:20:00,ad,mobile,0
3112,2024-06-15 13:57:00,ad,mobile,0
85,2024-06-01 08:45:00,search,mobile,0
4867,2024-06-22 08:03:00,ad,mobile,0
8802,2024-07-09 13:40:00,search,mobile,0
3186,2024-06-15 12:29:00,direct,desktop,0
7074,2024-07-01 15:29:00,direct,mobile,0
225,2024-06-01 11:31:00,search,desktop,0
6811,2024-06-30 16:56:00,direct,desktop,0
4332,2024-06-20 14:15:00,ad,mobile,0
3527,2024-06-16 14:20:00,ad,mobile,0
2720,2024-06-13 08:21:00,search,mobile,0
3998,2024-06-19 15:23:00,direct,desktop,0
5907,2024-06-27 16:08:00,search,mobile,0
5117,2024-06-23 08:27:00,search,mobile,0
8855,2024-07-09 11:40:00,direct,desktop,0
2790,2024-06-13 15:33:00,search,mobile,0
9294,2024-07-11 16:02:00,search,mobile,0
5930,2024-06-27 10:34:00,ad,mobile,0
4749,2024-06-22 12:41:00,direct,desktop,0
10071,2024-07-13 17:32:00,ad,mobile,0
3027,2024-06-14 15:07:00,ad,mobile,0
1809,2024-06-09 15:03:00,direct,desktop,0
6,2024-06-01 07:06:00,direct,mobile,0
5893,2024-06-27 16:20:00,search,tablet,0
6034,2024-06-27 11:41:00,ad,mobile,0
9011,2024-07-09 08:26:00,ad,mobile,0
5355,2024-06-25 15:12:00,search,mobile,0
6140,2024-06-28 15:28:00,search,mobile,0
8451,2024-07-07 09:08:00,ad,desktop,0
5559,2024-06-25 10:57:00,ad,tablet,1
7435,2024-07-03 14:09:00,search,mobile,1
10474,2024-07-15 10:22:00,ad,desktop,0
3740,2024-06-17 08:04:00,ad,mobile,0
3375,2024-06-16 15:25:00,search,desktop,0
8777,2024-07-08 13:42:00,ad,mobile,0
9863,2024-07-13 10:16:00,search,mobile,0
4998,2024-06-23 15:55:00,ad,mobile,0
798,2024-06-04 08:35:00,search,tablet,0
9240,2024-07-10 10:45:00,search,tablet,0
1801,2024-06-09 15:19:00,ad,mobile,0
7342,2024-07-02 11:16:00,search,desktop,0
7917,2024-07-05 16:56:00,direct,desktop,0
1889,2024-06-09 08:31:00,ad,tablet,0
6447,2024-06-29 10:32:00,search,mobile,1
1785,2024-06-08 08:48:00,search,mobile,0
553,2024-06-03 11:11:00,search,desktop,0
7633,2024-07-04 15:34:00,ad,mobile,0
2910,2024-06-14 12:34:00,direct,desktop,0
6868,2024-06-30 16:14:00,ad,mobile,1
842,2024-06-04 17:50:00,email,desktop,0
6770,2024-06-30 12:53:00,ad,mobile,0
1736,2024-06-08 07:46:00,ad,mobile,0
9552,2024-07-12 08:39:00,search,mobile,0
1398,2024-06-07 14:27:00,email,mobile,0
1100,2024-06-06 16:47:00,ad,tablet,0
4932,2024-06-22 12:51:00,email,mobile,0
3101,2024-06-15 12:07:00,ad,desktop,0
2943,2024-06-14 11:23:00,direct,desktop,0
2890,2024-06-13 07:08:00,ad,mobile,0
9312,2024-07-11 14:18:00,ad,tablet,0
4058,2024-06-19 13:09:00,direct,mobile,0
2143,2024-06-10 15:52:00,direct,desktop,1
10400,2024-07-15 14:16:00,ad,mobile,0
7652,2024-07-04 14:50:00,ad,mobile,0
509,2024-06-03 14:44:00,ad,mobile,0
1296,2024-06-07 10:26:00,direct,mobile,0
302,2024-06-02 08:33:00,direct,mobile,0
3472,2024-06-16 11:47:00,direct,desktop,0
1294,2024-06-07 16:59:00,email,desktop,0
3310,2024-06-16 13:55:00,search,mobile,0
9316,2024-07-11 12:47:00,ad,desktop,0
842,2024-06-04 17:50:00,email,desktop,1
10220,2024-07-14 12:07:00,search,mobile,1
4443,2024-06-20 10:36:00,direct,mobile,0
7306,2024-07-02 16:33:00,ad,desktop,0
1017,2024-06-05 12:39:00,direct,mobile,0
8413,2024-07-07 08:25:00,direct,mobile,0
7885,2024-07-05 14:56:00,ad,mobile,0
9237,2024-07-10 10:48:00,email,desktop,0
9957,2024-07-13 14:56:00,email,mobile,0
6955,2024-07-01 16:04:00,search,tablet,0
820,2024-06-04 17:42:00,ad,mobile,0
4504,2024-06-21 12:56:00,ad,mobile,0
1097,2024-06-06 16:08:00,ad,desktop,0
3295,2024-06-16 12:25:00,ad,desktop,0
523,2024-06-03 08:55:00,ad,desktop,0
1799,2024-06-09 16:27:00,email,mobile,0
8980,2024-07-09 12:46:00,ad,mobile,0
3633,2024-06-17 12:09:00,search,mobile,0
9928,2024-07-13 17:38:00,search,mobile,0
4573,2024-06-21 08:15:00,search,mobile,0
4332,2024-06-20 14:15:00,ad,mobile,0
5931,2024-06-27 09:58:00,search,mobile,0
2275,2024-06-11 07:18:00,social,mobile,0
2278,2024-06-11 17:59:00,ad,mobile,0
7227,2024-07-02 13:44:00,search,desktop,0
3907,2024-06-18 13:03:00,ad,mobile,0
3435,2024-06-16 11:27:00,ad,mobile,0
3279,2024-06-16 15:20:00,ad,mobile,1
5684,2024-06-26 09:24:00,ad,mobile,0
6530,2024-06-29 11:40:00,ad,desktop,0
477,2024-06-02 16:03:00,ad,mobile,0
6981,2024-07-01 14:57:00,search,desktop,1
5066,2024-06-23 07:07:00,ad,mobile,0
3545,2024-06-17 14:22:00,ad,mobile,0
8552,2024-07-08 17:50:00,ad,mobile,0
5859,2024-06-27 12:53:00,direct,mobile,0
2829,2024-06-13 10:51:00,search,mobile,0
4288,2024-06-20 08:55:00,social,desktop,0
8342,2024-07-07 17:03:00,ad,mobile,0
8028,2024-07-06 10:57:00,ad,mobile,0
7319,2024-07-02 10:19:00,ad,desktop,1
8598,2024-07-08 11:31:00,social,mobile,0
9414,2024-07-11 07:05:00,search,mobile,0
1156,2024-06-06 17:40:00,ad,desktop,1
8544,2024-07-08 08:49:00,search,mobile,0
10298,2024-07-15 14:00:00,search,desktop,0
611,2024-06-03 17:12:00,search,mobile,0
5831,2024-06-26 17:59:00,ad,mobile,0
5548,2024-06-25 08:08:00,ad,mobile,0
2212,2024-06-11 09:26:00,search,mobile,0
3939,2024-06-18 13:09:00,search,desktop,0
5195,2024-06-24 13:04:00,ad,mobile,1
480,2024-06-02 15:07:00,search,mobile,0
6965,2024-07-01 17:36:00,email,tablet,0
394,2024-06-02 14:36:00,social,mobile,0
8331,2024-07-07 09:32:00,email,mobile,0
7301,2024-07-02 09:12:00,ad,mobile,0
5383,2024-06-25 15:59:00,search,desktop,0
1574,2024-06-08 10:32:00,search,tablet,1
9181,2024-07-10 07:04:00,search,mobile,0
1395,2024-06-07 13:33:00,direct,mobile,0
9572,2024-07-12 10:10:00,search,desktop,0
5244,2024-06-24 09:25:00,ad,mobile,0
4111,2024-06-19 08:42:00,ad,mobile,0
3393,2024-06-16 08:01:00,search,mobile,0
2058,2024-06-10 07:14:00,search,mobile,0
9131,2024-07-10 16:03:00,email,mobile,0
10091,2024-07-13 12:01:00,ad,desktop,0
6354,2024-06-28 07:29:00,ad,mobile,0
378,2024-06-02 17:50:00,search,mobile,0
8817,2024-07-09 11:07:00,email,mobile,1
4439,2024-06-20 15:37:00,ad,desktop,1
1248,2024-06-06 07:18:00,search,tablet,1
2075,2024-06-10 12:16:00,ad,mobile,0
4129,2024-06-19 17:33:00,ad,desktop,1
7108,2024-07-02 14:07:00,search,mobile,0
748,2024-06-04 10:47:00,ad,desktop,0
3839,2024-06-18 09:41:00,ad,mobile,0
8501,2024-07-07 09:56:00,ad,desktop,0
931,2024-06-05 16:35:00,ad,desktop,0
9734,2024-07-12 17:01:00,search,mobile,0
6839,2024-06-30 10:52:00,search,desktop,0
5434,2024-06-25 15:32:00,direct,desktop,0
7378,2024-07-03 10:35:00,ad,mobile,0
3015,2024-06-14 15:56:00,direct,desktop,0
713,2024-06-04 11:21:00,direct,desktop,0
1661,2024-06-08 15:20:00,ad,desktop,0
9728,2024-07-12 07:00:00,ad,mobile,0
9402,2024-07-11 09:11:00,social,mobile,0
9158,2024-07-10 12:32:00,search,mobile,0
8005,2024-07-05 16:03:00,search,mobile,0
7293,2024-07-02 08:11:00,search,desktop,1
5795,2024-06-26 14:10:00,email,mobile,0
2459,2024-06-11 08:20:00,social,mobile,0
3118,2024-06-15 12:30:00,social,mobile,0
3761,2024-06-17 08:35:00,direct,tablet,0
8292,2024-07-07 13:04:00,email,desktop,0
1382,2024-06-07 13:28:00,search,desktop,0
8187,2024-07-06 14:06:00,search,mobile,0
7264,2024-07-02 16:35:00,search,mobile,0
4078,2024-06-19 09:02:00,direct,desktop,0
2760,2024-06-13 15:53:00,search,desktop,0
4373,2024-06-20 13:08:00,ad,mobile,0
9143,2024-07-10 07:44:00,direct,desktop,0
3801,2024-06-18 09:16:00,ad,mobile,0
6304,2024-06-28 13:29:00,ad,mobile,1
742,2024-06-04 17:17:00,ad,desktop,0
70,2024-06-01 08:15:00,search,mobile,0
6361,2024-06-28 12:38:00,ad,desktop,0
2316,2024-06-11 13:17:00,ad,mobile,0
4491,2024-06-20 09:18:00,ad,tablet,1
562,2024-06-03 15:19:00,ad,mobile,0
524,2024-06-03 07:16:00,ad,mobile,0
5999,2024-06-27 10:25:00,ad,desktop,0
6795,2024-06-30 12:13:00,ad,desktop,0
6005,2024-06-27 08:28:00,direct,mobile,0
1523,2024-06-07 17:48:00,ad,desktop,1
8115,2024-07-06 13:59:00,ad,desktop,0
6621,2024-06-30 11:07:00,direct,desktop,0
1391,2024-06-07 16:33:00,direct,mobile,0
5610,2024-06-25 07:43:00,social,mobile,0
9225,2024-07-10 12:27:00,search,desktop,0
1873,2024-06-09 17:20:00,ad,mobile,0
10281,2024-07-14 09:33:00,search,mobile,0
8,2024-06-01 08:34:00,search,mobile,0
662,2024-06-03 13:42:00,search,mobile,1
7029,2024-07-01 14:51:00,ad,mobile,0
5478,2024-06-25 10:31:00,direct,mobile,0
5084,2024-06-23 14:56:00,search,mobile,0
4754,2024-06-22 12:35:00,search,mobile,0
4062,2024-06-19 15:56:00,search,mobile,0
316,2024-06-02 08:57:00,search,tablet,0
8899,2024-07-09 07:49:00,email,desktop,0
3940,2024-06-18 07:27:00,search,desktop,0
8841,2024-07-09 11:57:00,ad,desktop,0
1443,2024-06-07 10:08:00,ad,mobile,0
2932,2024-06-14 13:18:00,ad,mobile,0
3269,2024-06-15 07:04:00,email,desktop,0
7969,2024-07-05 14:17:00,email,mobile,0
3165,2024-06-15 15:18:00,direct,mobile,0
6792,2024-06-30 14:35:00,search,mobile,0
363,2024-06-02 10:47:00,direct,desktop,0
2330,2024-06-11 17:42:00,search,mobile,0
8955,2024-07-09 15:33:00,search,mobile,0
9886,2024-07-13 16:48:00,ad,desktop,0
1800,2024-06-09 15:45:00,social,desktop,0
6425,2024-06-29 16:20:00,ad,desktop,0
3891,2024-06-18 12:04:00,ad,mobile,0
6705,2024-06-30 07:45:00,search,tablet,0
10225,2024-07-14 08:00:00,email,desktop,0
281,2024-06-02 15:10:00,direct,mobile,0
7410,2024-07-03 14:00:00,ad,mobile,1
7778,2024-07-04 09:32:00,ad,mobile,1
482,2024-06-02 16:47:00,ad,desktop,0
3944,2024-06-18 15:16:00,search,mobile,0
10014,2024-07-13 12:28:00,search,mobile,0
10350,2024-07-15 11:10:00,search,desktop,0
4419,2024-06-20 15:52:00,direct,mobile,0
7785,2024-07-05 11:38:00,search,desktop,0
6928,2024-07-01 12:59:00,search,mobile,1
4753,2024-06-22 11:27:00,direct,mobile,0
5233,2024-06-24 07:41:00,search,mobile,0
7839,2024-07-05 10:29:00,ad,mobile,1
2080,2024-06-10 15:53:00,direct,mobile,0
9025,2024-07-09 16:42:00,ad,desktop,0
2658,2024-06-12 13:00:00,ad,mobile,0
3521,2024-06-16 11:15:00,ad,desktop,0
6070,2024-06-27 07:00:00,direct,desktop,0
4774,2024-06-22 07:10:00,ad,mobile,1
8465,2024-07-07 17:12:00,direct,mobile,0
2485,2024-06-12 16:40:00,search,desktop,0
9827,2024-07-13 15:42:00,email,mobile,0
1574,2024-06-08 10:32:00,search,tablet,0
2352,2024-06-11 08:52:00,ad,mobile,1
4067,2024-06-19 16:46:00,email,mobile,0
2164,2024-06-10 17:15:00,ad,desktop,1
8987,2024-07-09 09:19:00,search,mobile,1
2186,2024-06-10 17:10:00,email,desktop,0
9589,2024-07-12 15:29:00,ad,tablet,0
8835,2024-07-09 13:11:00,search,desktop,0
5204,2024-06-24 07:18:00,search,mobile,0
9667,2024-07-12 10:31:00,search,mobile,0
2230,2024-06-11 14:29:00,email,desktop,0
2456,2024-06-11 11:26:00,direct,mobile,0
3226,2024-06-15 08:05:00,search,desktop,1
8363,2024-07-07 16:23:00,search,mobile,0
2710,2024-06-13 16:55:00,direct,tablet,0
2526,2024-06-12 17:35:00,search,desktop,0
4111,2024-06-19 08:42:00,ad,mobile,0
9854,2024-07-13 11:31:00,direct,desktop,0
10308,2024-07-15 14:48:00,search,tablet,0
6938,2024-07-01 07:41:00,direct,mobile,0
6452,2024-06-29 10:43:00,ad,tablet,0
296,2024-06-02 16:29:00,search,desktop,0
9494,2024-07-11 14:52:00,search,tablet,0
10295,2024-07-15 16:02:00,search,desktop,0
